product,price,quantity,date
Monitor,1631,3,2023-02-02T00:00:00.000Z
Mouse,1169,9,2024-02-10T00:00:00.000Z
Tablet,1427,4,2024-08-14T00:00:00.000Z
Laptop,1447,9,2022-07-31T00:00:00.000Z
Smartwatch,1185,8,2024-03-22T00:00:00.000Z
Phone,948,1,2022-08-22T00:00:00.000Z
Smartwatch,1154,3,2024-08-30T00:00:00.000Z
Tablet,524,8,2023-03-13T00:00:00.000Z
Mouse,1500,1,2023-10-16T00:00:00.000Z
Smartwatch,1685,1,2022-04-13T00:00:00.000Z
Phone,1966,6,2024-02-22T00:00:00.000Z
Keyboard,1516,1,2024-10-14T00:00:00.000Z
Laptop,1818,1,2022-03-03T00:00:00.000Z
Monitor,1156,10,2024-03-06T00:00:00.000Z
Tablet,1867,3,2023-12-21T00:00:00.000Z
Laptop,550,5,2023-09-15T00:00:00.000Z
Tablet,1975,4,2022-01-15T00:00:00.000Z
Monitor,1781,10,2023-10-23T00:00:00.000Z
Mouse,1421,4,2022-08-30T00:00:00.000Z
Mouse,1562,1,2024-12-13T00:00:00.000Z
Mouse,1289,8,2022-11-08T00:00:00.000Z
Laptop,1509,2,2024-10-14T00:00:00.000Z
Smartwatch,1870,2,2022-02-14T00:00:00.000Z
Headphones,752,3,2023-02-03T00:00:00.000Z
Smartwatch,732,9,2024-11-03T00:00:00.000Z
Headphones,1121,3,2024-10-04T00:00:00.000Z
Mouse,1527,2,2022-01-17T00:00:00.000Z
Tablet,1624,10,2022-07-02T00:00:00.000Z
Keyboard,1784,8,2023-06-28T00:00:00.000Z
Headphones,1431,8,2022-12-17T00:00:00.000Z
Headphones,1492,9,2023-06-21T00:00:00.000Z
Monitor,1458,1,2023-03-02T00:00:00.000Z
Tablet,1719,3,2022-07-16T00:00:00.000Z
Mouse,1438,10,2023-05-31T00:00:00.000Z
Headphones,1283,2,2024-06-01T00:00:00.000Z
Smartwatch,697,7,2024-07-13T00:00:00.000Z
Keyboard,1058,7,2022-12-21T00:00:00.000Z
Keyboard,779,8,2023-10-02T00:00:00.000Z
Smartwatch,1285,9,2023-10-24T00:00:00.000Z
Smartwatch,1475,5,2023-09-26T00:00:00.000Z
Phone,502,5,2024-06-10T00:00:00.000Z
Smartwatch,1044,9,2022-06-30T00:00:00.000Z
Laptop,666,2,2022-04-12T00:00:00.000Z
Headphones,1120,10,2024-02-23T00:00:00.000Z
Keyboard,1297,1,2024-08-21T00:00:00.000Z
Headphones,1772,7,2022-07-09T00:00:00.000Z
Monitor,1358,10,2024-01-10T00:00:00.000Z
Monitor,844,2,2022-09-22T00:00:00.000Z
Keyboard,965,7,2024-03-23T00:00:00.000Z
Smartwatch,535,3,2023-05-15T00:00:00.000Z
Mouse,1982,6,2023-05-29T00:00:00.000Z
Tablet,835,6,2023-04-21T00:00:00.000Z
Laptop,1061,2,2023-01-11T00:00:00.000Z
Headphones,1832,10,2022-12-08T00:00:00.000Z
Monitor,1519,7,2023-02-15T00:00:00.000Z
Mouse,996,2,2024-04-03T00:00:00.000Z
Laptop,1026,7,2022-03-06T00:00:00.000Z
Monitor,1194,8,2024-06-21T00:00:00.000Z
Monitor,1289,5,2024-07-08T00:00:00.000Z
Headphones,689,10,2024-09-11T00:00:00.000Z
Mouse,1956,2,2023-11-30T00:00:00.000Z
Mouse,1439,4,2022-08-06T00:00:00.000Z
Laptop,1836,7,2024-02-29T00:00:00.000Z
Smartwatch,606,1,2023-04-20T00:00:00.000Z
Smartwatch,1323,2,2022-01-19T00:00:00.000Z
Keyboard,623,2,2022-02-19T00:00:00.000Z
Headphones,719,4,2024-08-01T00:00:00.000Z
Laptop,1237,2,2022-05-23T00:00:00.000Z
Tablet,811,3,2022-08-04T00:00:00.000Z
Mouse,523,3,2024-10-24T00:00:00.000Z
Mouse,1683,6,2024-12-26T00:00:00.000Z
Headphones,1741,5,2024-09-30T00:00:00.000Z
Laptop,1899,8,2024-05-12T00:00:00.000Z
Keyboard,1971,2,2023-02-27T00:00:00.000Z
Laptop,1392,9,2024-01-05T00:00:00.000Z
Mouse,1983,8,2024-12-28T00:00:00.000Z
Smartwatch,1119,8,2024-06-07T00:00:00.000Z
Smartwatch,960,2,2023-12-24T00:00:00.000Z
Keyboard,700,8,2022-03-19T00:00:00.000Z
Tablet,1805,8,2022-03-20T00:00:00.000Z
Monitor,1098,10,2023-11-16T00:00:00.000Z
Tablet,722,10,2023-02-15T00:00:00.000Z
Phone,1434,1,2023-02-16T00:00:00.000Z
Headphones,1292,5,2022-05-22T00:00:00.000Z
Monitor,1112,9,2023-07-31T00:00:00.000Z
Laptop,1156,1,2022-01-17T00:00:00.000Z
Tablet,561,2,2024-07-13T00:00:00.000Z
Monitor,1636,1,2023-01-12T00:00:00.000Z
Laptop,864,8,2024-07-02T00:00:00.000Z
Smartwatch,1684,6,2023-07-01T00:00:00.000Z
Tablet,650,5,2022-07-25T00:00:00.000Z
Headphones,1699,4,2024-06-14T00:00:00.000Z
Smartwatch,829,8,2022-11-07T00:00:00.000Z
Phone,826,6,2023-06-29T00:00:00.000Z
Mouse,1096,5,2023-10-04T00:00:00.000Z
Headphones,1621,1,2023-10-24T00:00:00.000Z
Keyboard,1398,5,2024-06-02T00:00:00.000Z
Phone,1408,9,2024-05-26T00:00:00.000Z
Tablet,1980,7,2023-08-07T00:00:00.000Z
Mouse,1321,4,2024-08-22T00:00:00.000Z
Tablet,1935,2,2023-12-29T00:00:00.000Z
Keyboard,1779,7,2023-10-22T00:00:00.000Z
Smartwatch,1727,3,2022-11-18T00:00:00.000Z
Headphones,1716,3,2023-10-25T00:00:00.000Z
Tablet,1750,8,2023-07-19T00:00:00.000Z
Keyboard,1791,7,2022-07-12T00:00:00.000Z
Monitor,1359,7,2024-12-29T00:00:00.000Z
Keyboard,743,9,2024-03-20T00:00:00.000Z
Laptop,1334,7,2022-09-22T00:00:00.000Z
Tablet,914,5,2022-12-19T00:00:00.000Z
Tablet,1479,5,2023-07-25T00:00:00.000Z
Smartwatch,1071,8,2022-04-13T00:00:00.000Z
Keyboard,1812,1,2022-10-15T00:00:00.000Z
Tablet,767,1,2022-03-27T00:00:00.000Z
Keyboard,1888,10,2022-12-28T00:00:00.000Z
Laptop,1638,4,2024-12-28T00:00:00.000Z
Mouse,708,6,2023-08-21T00:00:00.000Z
Mouse,1337,7,2024-03-02T00:00:00.000Z
Monitor,792,10,2022-09-18T00:00:00.000Z
Smartwatch,1706,9,2022-12-24T00:00:00.000Z
Phone,1912,10,2023-06-29T00:00:00.000Z
Headphones,664,2,2024-01-01T00:00:00.000Z
Mouse,1856,6,2024-02-23T00:00:00.000Z
Smartwatch,933,7,2023-08-24T00:00:00.000Z
Laptop,1158,3,2023-05-31T00:00:00.000Z
Headphones,651,4,2024-11-11T00:00:00.000Z
Phone,1374,5,2024-01-20T00:00:00.000Z
Laptop,1342,9,2022-05-20T00:00:00.000Z
Monitor,1718,2,2023-09-10T00:00:00.000Z
Keyboard,924,2,2022-02-16T00:00:00.000Z
Mouse,1867,8,2023-02-13T00:00:00.000Z
Monitor,1147,8,2022-11-30T00:00:00.000Z
Tablet,1786,7,2023-06-03T00:00:00.000Z
Smartwatch,818,10,2022-11-06T00:00:00.000Z
Keyboard,536,3,2022-12-15T00:00:00.000Z
Mouse,1205,4,2024-05-06T00:00:00.000Z
Monitor,1491,8,2023-11-26T00:00:00.000Z
Mouse,1498,5,2024-03-21T00:00:00.000Z
Monitor,1086,8,2022-07-19T00:00:00.000Z
Mouse,1649,4,2022-03-11T00:00:00.000Z
Headphones,1906,4,2022-08-22T00:00:00.000Z
Tablet,581,9,2024-06-06T00:00:00.000Z
Laptop,1189,7,2022-03-24T00:00:00.000Z
Keyboard,851,7,2023-11-19T00:00:00.000Z
Tablet,1317,8,2023-07-25T00:00:00.000Z
Monitor,995,3,2023-03-03T00:00:00.000Z
Tablet,528,6,2023-12-14T00:00:00.000Z
Headphones,918,6,2022-04-20T00:00:00.000Z
Laptop,917,9,2023-03-17T00:00:00.000Z
Phone,1011,7,2024-06-30T00:00:00.000Z
Mouse,1999,8,2022-03-28T00:00:00.000Z
Laptop,1096,8,2024-06-26T00:00:00.000Z
Phone,1513,9,2022-08-09T00:00:00.000Z
Laptop,956,6,2022-02-13T00:00:00.000Z
Smartwatch,1062,6,2023-05-13T00:00:00.000Z
Tablet,1871,1,2022-06-10T00:00:00.000Z
Keyboard,612,8,2024-10-23T00:00:00.000Z
Smartwatch,1745,5,2023-08-02T00:00:00.000Z
Smartwatch,740,9,2023-10-23T00:00:00.000Z
Keyboard,551,7,2023-02-12T00:00:00.000Z
Smartwatch,1155,6,2024-09-13T00:00:00.000Z
Phone,537,8,2022-03-26T00:00:00.000Z
Tablet,1655,7,2024-09-25T00:00:00.000Z
Headphones,1232,5,2023-02-15T00:00:00.000Z
Monitor,1210,3,2022-02-22T00:00:00.000Z
Laptop,601,1,2024-02-28T00:00:00.000Z
Laptop,877,8,2024-08-23T00:00:00.000Z
Smartwatch,1908,7,2022-11-21T00:00:00.000Z
Phone,1289,1,2023-12-22T00:00:00.000Z
Headphones,741,6,2023-11-14T00:00:00.000Z
Smartwatch,1476,8,2024-12-04T00:00:00.000Z
Smartwatch,1731,1,2023-12-06T00:00:00.000Z
Headphones,1919,5,2023-02-19T00:00:00.000Z
Monitor,1809,7,2022-10-01T00:00:00.000Z
Monitor,1109,8,2022-11-22T00:00:00.000Z
Keyboard,903,7,2024-07-26T00:00:00.000Z
Monitor,1510,7,2023-02-25T00:00:00.000Z
Tablet,1405,2,2024-03-21T00:00:00.000Z
Headphones,1859,7,2022-06-12T00:00:00.000Z
Smartwatch,691,3,2023-07-04T00:00:00.000Z
Tablet,1979,9,2022-04-06T00:00:00.000Z
Tablet,879,5,2024-02-11T00:00:00.000Z
Laptop,1649,5,2022-07-06T00:00:00.000Z
Monitor,765,8,2022-05-26T00:00:00.000Z
Monitor,877,1,2022-11-06T00:00:00.000Z
Laptop,1878,10,2023-10-19T00:00:00.000Z
Monitor,516,7,2022-03-19T00:00:00.000Z
Tablet,1232,10,2023-12-17T00:00:00.000Z
Headphones,1381,10,2024-12-27T00:00:00.000Z
Laptop,1395,9,2023-03-04T00:00:00.000Z
Smartwatch,527,9,2023-10-09T00:00:00.000Z
Headphones,1651,6,2023-10-16T00:00:00.000Z
Phone,901,6,2024-03-24T00:00:00.000Z
Phone,1756,4,2022-08-17T00:00:00.000Z
Headphones,550,1,2024-04-08T00:00:00.000Z
Smartwatch,1729,6,2022-11-25T00:00:00.000Z
Tablet,572,8,2022-12-01T00:00:00.000Z
Monitor,760,8,2022-03-08T00:00:00.000Z
Keyboard,650,8,2024-12-29T00:00:00.000Z
Keyboard,1284,5,2023-07-30T00:00:00.000Z
Headphones,1176,1,2022-01-26T00:00:00.000Z
Smartwatch,900,5,2023-08-01T00:00:00.000Z
Phone,1027,4,2023-01-07T00:00:00.000Z
Tablet,1727,9,2022-04-19T00:00:00.000Z
Phone,1353,4,2024-11-24T00:00:00.000Z
Headphones,1688,1,2022-04-26T00:00:00.000Z
Keyboard,731,8,2024-10-19T00:00:00.000Z
Keyboard,1838,10,2024-04-14T00:00:00.000Z
Phone,1843,8,2024-02-06T00:00:00.000Z
Mouse,1592,9,2024-06-07T00:00:00.000Z
Mouse,1451,6,2022-07-01T00:00:00.000Z
Headphones,1760,3,2024-09-20T00:00:00.000Z
Phone,1677,2,2024-02-19T00:00:00.000Z
Phone,562,5,2024-08-07T00:00:00.000Z
Monitor,1788,6,2023-08-23T00:00:00.000Z
Laptop,1728,1,2022-04-04T00:00:00.000Z
Smartwatch,1498,8,2024-12-31T00:00:00.000Z
Headphones,1841,10,2024-05-11T00:00:00.000Z
Smartwatch,1599,5,2023-09-19T00:00:00.000Z
Mouse,1794,5,2022-04-16T00:00:00.000Z
Mouse,1960,9,2024-05-27T00:00:00.000Z
Smartwatch,1877,7,2022-07-08T00:00:00.000Z
Keyboard,1512,5,2022-10-05T00:00:00.000Z
Laptop,1802,6,2024-12-18T00:00:00.000Z
Tablet,1341,8,2023-10-25T00:00:00.000Z
Headphones,1741,3,2022-12-03T00:00:00.000Z
Headphones,506,9,2022-08-26T00:00:00.000Z
Keyboard,1475,5,2023-11-11T00:00:00.000Z
Phone,1937,8,2023-03-27T00:00:00.000Z
Headphones,1087,3,2024-06-20T00:00:00.000Z
Headphones,1477,9,2023-09-19T00:00:00.000Z
Monitor,704,1,2022-03-04T00:00:00.000Z
Smartwatch,1796,7,2023-03-29T00:00:00.000Z
Monitor,586,6,2022-02-02T00:00:00.000Z
Headphones,1874,3,2023-09-15T00:00:00.000Z
Monitor,748,10,2022-03-10T00:00:00.000Z
Tablet,1017,1,2024-06-10T00:00:00.000Z
Laptop,511,10,2024-10-01T00:00:00.000Z
Tablet,1613,10,2023-05-23T00:00:00.000Z
Mouse,663,6,2022-02-11T00:00:00.000Z
Mouse,1603,4,2022-06-26T00:00:00.000Z
Monitor,922,6,2022-06-15T00:00:00.000Z
Phone,546,2,2024-01-27T00:00:00.000Z
Laptop,1624,6,2022-11-23T00:00:00.000Z
Tablet,1547,10,2023-10-14T00:00:00.000Z
Headphones,1249,6,2024-05-11T00:00:00.000Z
Monitor,1218,9,2024-05-25T00:00:00.000Z
Tablet,1396,1,2022-11-21T00:00:00.000Z
Phone,1167,4,2022-11-19T00:00:00.000Z
Monitor,582,7,2022-01-18T00:00:00.000Z
Headphones,1297,7,2023-11-11T00:00:00.000Z
Smartwatch,691,6,2023-02-27T00:00:00.000Z
Phone,767,4,2023-11-02T00:00:00.000Z
Keyboard,721,1,2023-04-24T00:00:00.000Z
Phone,1143,3,2023-10-19T00:00:00.000Z
Smartwatch,1199,4,2024-11-11T00:00:00.000Z
Monitor,755,9,2024-11-21T00:00:00.000Z
Smartwatch,1037,9,2023-07-10T00:00:00.000Z
Mouse,1511,1,2022-11-11T00:00:00.000Z
Keyboard,562,9,2024-05-09T00:00:00.000Z
Mouse,577,5,2024-11-10T00:00:00.000Z
Smartwatch,1360,9,2022-07-23T00:00:00.000Z
Keyboard,1653,2,2023-10-26T00:00:00.000Z
Tablet,1188,5,2022-10-06T00:00:00.000Z
Keyboard,1632,10,2022-12-17T00:00:00.000Z
Laptop,578,6,2024-08-22T00:00:00.000Z
Phone,1039,6,2024-03-17T00:00:00.000Z
Laptop,1804,8,2022-04-07T00:00:00.000Z
Smartwatch,1139,10,2022-07-15T00:00:00.000Z
Mouse,1098,6,2024-09-28T00:00:00.000Z
Tablet,925,2,2022-05-03T00:00:00.000Z
Phone,950,1,2024-02-01T00:00:00.000Z
Monitor,1020,2,2023-12-07T00:00:00.000Z
Mouse,1366,2,2024-12-18T00:00:00.000Z
Laptop,1780,4,2022-09-13T00:00:00.000Z
Keyboard,623,4,2024-04-16T00:00:00.000Z
Mouse,1109,9,2022-10-23T00:00:00.000Z
Phone,1994,8,2022-08-30T00:00:00.000Z
Headphones,651,10,2023-08-31T00:00:00.000Z
Keyboard,1367,7,2023-02-08T00:00:00.000Z
Phone,1076,2,2023-03-23T00:00:00.000Z
Laptop,1790,10,2024-10-05T00:00:00.000Z
Monitor,1685,8,2022-04-16T00:00:00.000Z
Smartwatch,696,5,2022-09-15T00:00:00.000Z
Phone,1677,9,2023-01-18T00:00:00.000Z
Tablet,646,9,2022-03-11T00:00:00.000Z
Mouse,1402,9,2024-06-02T00:00:00.000Z
Monitor,544,9,2023-12-28T00:00:00.000Z
Smartwatch,1199,3,2022-03-16T00:00:00.000Z
Phone,556,6,2022-07-24T00:00:00.000Z
Keyboard,1374,9,2024-03-30T00:00:00.000Z
Tablet,1209,6,2023-02-22T00:00:00.000Z
Phone,1672,6,2023-12-06T00:00:00.000Z
Smartwatch,1139,4,2024-04-20T00:00:00.000Z
Headphones,1936,9,2022-04-11T00:00:00.000Z
Monitor,576,5,2023-11-17T00:00:00.000Z
Mouse,1310,9,2023-05-27T00:00:00.000Z
Keyboard,1172,5,2023-03-22T00:00:00.000Z
Phone,759,10,2023-03-13T00:00:00.000Z
Laptop,1269,1,2024-11-29T00:00:00.000Z
Monitor,985,1,2022-04-29T00:00:00.000Z
Phone,1493,5,2023-06-13T00:00:00.000Z
Tablet,1821,7,2022-01-18T00:00:00.000Z
Phone,1977,4,2023-12-13T00:00:00.000Z
Mouse,1248,1,2022-06-14T00:00:00.000Z
Monitor,1071,9,2022-11-26T00:00:00.000Z
Tablet,1533,6,2023-11-17T00:00:00.000Z
Keyboard,1170,9,2024-02-06T00:00:00.000Z
Mouse,1772,6,2022-08-05T00:00:00.000Z
Tablet,1099,10,2023-07-12T00:00:00.000Z
Keyboard,1206,1,2022-02-15T00:00:00.000Z
Keyboard,1525,5,2022-03-15T00:00:00.000Z
Laptop,1051,1,2023-05-12T00:00:00.000Z
Phone,730,10,2022-09-26T00:00:00.000Z
Keyboard,602,6,2022-06-14T00:00:00.000Z
Monitor,516,6,2022-01-20T00:00:00.000Z
Monitor,1386,9,2023-12-04T00:00:00.000Z
Monitor,960,1,2023-01-23T00:00:00.000Z
Smartwatch,902,10,2022-05-17T00:00:00.000Z
Laptop,1274,5,2023-05-18T00:00:00.000Z
Smartwatch,1929,3,2022-02-18T00:00:00.000Z
Mouse,1647,1,2024-08-07T00:00:00.000Z
Keyboard,1223,1,2022-06-03T00:00:00.000Z
Headphones,1259,10,2024-07-24T00:00:00.000Z
Laptop,1335,2,2024-08-27T00:00:00.000Z
Laptop,1638,4,2024-04-21T00:00:00.000Z
Phone,539,3,2022-08-17T00:00:00.000Z
Smartwatch,1258,4,2024-03-24T00:00:00.000Z
Laptop,1185,4,2023-06-20T00:00:00.000Z
Keyboard,1263,10,2024-03-21T00:00:00.000Z
Monitor,1431,4,2024-06-11T00:00:00.000Z
Headphones,1245,3,2024-04-17T00:00:00.000Z
Headphones,1062,10,2022-02-02T00:00:00.000Z
Laptop,1361,6,2022-11-30T00:00:00.000Z
Headphones,1198,2,2024-05-22T00:00:00.000Z
Monitor,1813,8,2024-10-19T00:00:00.000Z
Headphones,1997,7,2024-05-15T00:00:00.000Z
Laptop,1243,7,2023-09-29T00:00:00.000Z
Phone,530,7,2024-02-12T00:00:00.000Z
Phone,843,5,2022-11-22T00:00:00.000Z
Monitor,1916,5,2023-11-13T00:00:00.000Z
Phone,649,8,2022-08-18T00:00:00.000Z
Laptop,1851,8,2022-08-15T00:00:00.000Z
Laptop,1187,10,2024-06-08T00:00:00.000Z
Headphones,1221,8,2022-03-30T00:00:00.000Z
Tablet,540,10,2022-05-12T00:00:00.000Z
Monitor,1076,6,2023-03-31T00:00:00.000Z
Tablet,1527,5,2024-10-21T00:00:00.000Z
Keyboard,756,5,2024-06-28T00:00:00.000Z
Keyboard,703,8,2024-04-09T00:00:00.000Z
Tablet,920,2,2024-05-27T00:00:00.000Z
Keyboard,1131,1,2022-04-25T00:00:00.000Z
Headphones,648,8,2022-04-30T00:00:00.000Z
Mouse,1159,7,2024-12-10T00:00:00.000Z
Mouse,1186,3,2023-01-23T00:00:00.000Z
Headphones,1070,8,2022-11-09T00:00:00.000Z
Headphones,868,6,2023-08-17T00:00:00.000Z
Headphones,1619,6,2024-05-22T00:00:00.000Z
Tablet,1731,8,2024-11-12T00:00:00.000Z
Smartwatch,832,8,2022-11-17T00:00:00.000Z
Phone,1601,5,2022-06-19T00:00:00.000Z
Phone,808,1,2024-08-10T00:00:00.000Z
Smartwatch,756,8,2024-04-04T00:00:00.000Z
Tablet,1557,9,2024-10-21T00:00:00.000Z
Mouse,1540,3,2023-03-08T00:00:00.000Z
Headphones,769,5,2023-10-06T00:00:00.000Z
Monitor,789,6,2023-06-15T00:00:00.000Z
Phone,1118,4,2022-10-08T00:00:00.000Z
Tablet,1859,5,2024-01-19T00:00:00.000Z
Laptop,757,2,2024-08-25T00:00:00.000Z
Laptop,1465,6,2024-06-10T00:00:00.000Z
Smartwatch,633,2,2022-07-08T00:00:00.000Z
Smartwatch,937,10,2024-08-17T00:00:00.000Z
Phone,1168,7,2024-11-18T00:00:00.000Z
Tablet,802,4,2024-02-23T00:00:00.000Z
Smartwatch,672,5,2023-01-09T00:00:00.000Z
Keyboard,1844,8,2022-05-07T00:00:00.000Z
Tablet,1688,2,2022-12-30T00:00:00.000Z
Smartwatch,1202,10,2023-03-31T00:00:00.000Z
Mouse,1371,10,2024-06-14T00:00:00.000Z
Laptop,1173,2,2022-07-01T00:00:00.000Z
Laptop,1951,7,2023-04-19T00:00:00.000Z
Phone,1923,6,2024-01-09T00:00:00.000Z
Phone,1465,5,2024-02-04T00:00:00.000Z
Tablet,923,7,2024-12-18T00:00:00.000Z
Monitor,1544,7,2023-02-18T00:00:00.000Z
Phone,1374,6,2023-12-05T00:00:00.000Z
Tablet,1112,1,2024-02-11T00:00:00.000Z
Headphones,1722,5,2024-03-31T00:00:00.000Z
Mouse,643,10,2022-01-18T00:00:00.000Z
Tablet,1574,8,2024-12-09T00:00:00.000Z
Monitor,870,9,2022-08-23T00:00:00.000Z
Headphones,1306,1,2023-11-09T00:00:00.000Z
Mouse,1639,1,2022-08-30T00:00:00.000Z
Keyboard,975,8,2022-10-03T00:00:00.000Z
Phone,1668,8,2024-07-05T00:00:00.000Z
Tablet,1064,7,2024-02-12T00:00:00.000Z
Mouse,1198,1,2022-05-01T00:00:00.000Z
Mouse,1274,1,2023-02-15T00:00:00.000Z
Mouse,743,9,2022-01-28T00:00:00.000Z
Mouse,1128,1,2023-01-04T00:00:00.000Z
Laptop,1252,5,2022-07-03T00:00:00.000Z
Mouse,1575,9,2022-08-05T00:00:00.000Z
Headphones,1285,7,2023-07-11T00:00:00.000Z
Phone,523,4,2022-10-22T00:00:00.000Z
Smartwatch,1244,7,2023-06-11T00:00:00.000Z
Mouse,1108,4,2023-02-22T00:00:00.000Z
Headphones,1492,8,2022-01-01T00:00:00.000Z
Headphones,508,2,2024-12-25T00:00:00.000Z
Laptop,1575,5,2022-11-02T00:00:00.000Z
Smartwatch,1838,9,2023-10-02T00:00:00.000Z
Keyboard,1804,7,2024-11-26T00:00:00.000Z
Laptop,1675,2,2022-10-11T00:00:00.000Z
Tablet,1808,5,2022-09-30T00:00:00.000Z
Tablet,1961,6,2022-09-04T00:00:00.000Z
Smartwatch,1843,1,2024-11-30T00:00:00.000Z
Headphones,510,7,2024-12-11T00:00:00.000Z
Phone,719,7,2024-10-27T00:00:00.000Z
Monitor,604,7,2024-04-02T00:00:00.000Z
Tablet,1508,10,2024-01-03T00:00:00.000Z
Monitor,1454,2,2024-05-09T00:00:00.000Z
Keyboard,1526,10,2022-11-15T00:00:00.000Z
Mouse,608,9,2023-08-15T00:00:00.000Z
Keyboard,1454,1,2023-10-15T00:00:00.000Z
Phone,1962,6,2023-02-23T00:00:00.000Z
Keyboard,1253,4,2023-07-19T00:00:00.000Z
Headphones,1702,7,2022-08-17T00:00:00.000Z
Tablet,912,9,2022-05-01T00:00:00.000Z
Smartwatch,648,7,2022-12-09T00:00:00.000Z
Tablet,542,4,2022-11-21T00:00:00.000Z
Laptop,1392,10,2022-07-01T00:00:00.000Z
Keyboard,1162,9,2023-01-01T00:00:00.000Z
Headphones,612,3,2022-06-24T00:00:00.000Z
Keyboard,988,2,2023-11-27T00:00:00.000Z
Phone,1493,10,2024-07-04T00:00:00.000Z
Keyboard,981,8,2024-09-18T00:00:00.000Z
Mouse,1445,6,2024-03-28T00:00:00.000Z
Smartwatch,1095,5,2023-10-03T00:00:00.000Z
Smartwatch,1449,8,2024-03-21T00:00:00.000Z
Mouse,1176,3,2023-04-15T00:00:00.000Z
Headphones,514,8,2024-06-13T00:00:00.000Z
Phone,1041,7,2024-11-02T00:00:00.000Z
Phone,1649,10,2023-12-02T00:00:00.000Z
Monitor,1675,1,2024-06-30T00:00:00.000Z
Tablet,1227,10,2024-11-05T00:00:00.000Z
Headphones,1039,7,2024-04-06T00:00:00.000Z
Smartwatch,1567,1,2022-02-27T00:00:00.000Z
Tablet,1193,6,2024-09-21T00:00:00.000Z
Phone,1521,8,2023-01-27T00:00:00.000Z
Smartwatch,1109,7,2022-04-18T00:00:00.000Z
Laptop,1439,8,2023-03-11T00:00:00.000Z
Headphones,1056,6,2022-02-22T00:00:00.000Z
Smartwatch,689,8,2022-04-23T00:00:00.000Z
Mouse,1534,5,2024-04-30T00:00:00.000Z
Headphones,924,4,2022-12-27T00:00:00.000Z
Mouse,1070,4,2023-03-25T00:00:00.000Z
Laptop,1535,6,2023-09-24T00:00:00.000Z
Headphones,1458,3,2022-10-19T00:00:00.000Z
Phone,1262,1,2024-01-20T00:00:00.000Z
Smartwatch,751,2,2023-04-11T00:00:00.000Z
Phone,1081,10,2022-10-03T00:00:00.000Z
Keyboard,1472,4,2022-01-31T00:00:00.000Z
Laptop,1115,4,2024-11-10T00:00:00.000Z
Monitor,1968,3,2024-11-05T00:00:00.000Z
Monitor,1430,8,2023-07-02T00:00:00.000Z
Monitor,1905,3,2023-09-18T00:00:00.000Z
Mouse,1490,9,2024-08-26T00:00:00.000Z
Smartwatch,534,1,2022-02-12T00:00:00.000Z
Laptop,663,9,2023-03-10T00:00:00.000Z
Keyboard,1072,7,2024-03-02T00:00:00.000Z
Monitor,1248,5,2022-03-08T00:00:00.000Z
Mouse,1034,1,2024-01-19T00:00:00.000Z
Phone,539,9,2023-11-15T00:00:00.000Z
Keyboard,1468,5,2022-12-30T00:00:00.000Z
Monitor,968,10,2023-11-26T00:00:00.000Z
Tablet,1716,5,2023-12-20T00:00:00.000Z
Laptop,916,4,2022-09-23T00:00:00.000Z
Tablet,1511,3,2022-06-11T00:00:00.000Z
Monitor,1871,9,2023-07-28T00:00:00.000Z
Laptop,1415,3,2023-01-20T00:00:00.000Z
Laptop,1237,5,2023-09-05T00:00:00.000Z
Headphones,1956,10,2024-07-19T00:00:00.000Z
Phone,1456,7,2023-10-23T00:00:00.000Z
Tablet,1134,2,2024-01-18T00:00:00.000Z
Monitor,903,8,2024-03-03T00:00:00.000Z
Smartwatch,962,8,2022-02-04T00:00:00.000Z
Headphones,610,10,2022-08-14T00:00:00.000Z
Mouse,868,5,2022-02-11T00:00:00.000Z
Headphones,1566,10,2022-07-20T00:00:00.000Z
Laptop,1501,10,2024-10-11T00:00:00.000Z
Tablet,992,10,2024-11-13T00:00:00.000Z
Tablet,913,6,2023-10-29T00:00:00.000Z
Tablet,1821,1,2023-11-18T00:00:00.000Z
Mouse,1184,1,2022-01-09T00:00:00.000Z
Keyboard,1373,10,2024-11-20T00:00:00.000Z
Tablet,897,2,2024-08-25T00:00:00.000Z
Keyboard,553,8,2024-06-25T00:00:00.000Z
Keyboard,1639,6,2023-11-24T00:00:00.000Z
Tablet,799,7,2022-02-05T00:00:00.000Z
Laptop,1729,6,2022-12-11T00:00:00.000Z
Headphones,884,7,2023-05-15T00:00:00.000Z
Keyboard,1400,7,2023-08-11T00:00:00.000Z
Tablet,1755,3,2023-08-08T00:00:00.000Z
Mouse,960,8,2023-11-19T00:00:00.000Z
Keyboard,995,10,2022-09-27T00:00:00.000Z
Tablet,513,7,2024-12-31T00:00:00.000Z
Tablet,1960,6,2022-01-17T00:00:00.000Z
Phone,1627,10,2024-03-21T00:00:00.000Z
Mouse,895,1,2023-04-07T00:00:00.000Z
Headphones,1781,2,2024-07-16T00:00:00.000Z
Phone,1027,9,2022-05-05T00:00:00.000Z
Keyboard,665,4,2023-04-05T00:00:00.000Z
Phone,926,7,2022-12-21T00:00:00.000Z
Smartwatch,922,5,2023-09-16T00:00:00.000Z
Keyboard,1656,10,2024-07-15T00:00:00.000Z
Phone,1114,5,2023-04-22T00:00:00.000Z
Mouse,908,8,2022-10-19T00:00:00.000Z
Laptop,1405,3,2024-11-06T00:00:00.000Z
Phone,770,5,2024-06-21T00:00:00.000Z
